customer_id,product_id,category,purchase_amount,original_price,discount_rate,order_date
7303,454,Fashion,446.91,535.0600000000001,0.16,2023-03-26 10:00:00
4983,335,Books,142.11,219.08,0.35,2023-03-26 11:00:00
9714,802,Toys,124.86,159.3,0.22,2023-03-26 12:00:00
1521,712,Books,435.44,508.72,0.14,2023-03-26 13:00:00
8569,204,Books,314.57,338.12,0.07,2023-03-26 14:00:00
6784,573,Fashion,5.72,49.49,0.88,2023-03-26 15:00:00
5583,861,Fashion,179.8,261.38,0.31,2023-03-26 16:00:00
6946,495,Fashion,429.64,492.77,0.13,2023-03-26 17:00:00
5941,545,Electronics,18.52,101.92999999999999,0.82,2023-03-26 18:00:00
7267,705,Toys,6.61,35.81,0.82,2023-03-26 19:00:00
8128,319,Books,144.22,220.45,0.35,2023-03-26 20:00:00
3461,909,Toys,457.43,481.65,0.05,2023-03-26 21:00:00
1685,950,Books,451.23,508.03000000000003,0.11,2023-03-26 22:00:00
3160,541,Books,261.79,307.98,0.15,2023-03-26 23:00:00
8031,744,Books,278.85,336.72,0.17,2023-03-27 00:00:00
6341,972,Books,169.34,187.22,0.1,2023-03-27 01:00:00
1038,766,Home & Kitchen,125.65,164.97,0.24,2023-03-27 02:00:00
5875,127,Home & Kitchen,408.53,476.89,0.14,2023-03-27 03:00:00
2256,893,Electronics,57.62,115.68,0.5,2023-03-27 04:00:00
8697,574,Fashion,246.24,303.39,0.19,2023-03-27 05:00:00
3196,727,Books,319.03,372.55999999999995,0.14,2023-03-27 06:00:00
8165,404,Toys,56.32,150.99,0.63,2023-03-27 07:00:00
1301,845,Home & Kitchen,262.21,355.99,0.26,2023-03-27 08:00:00
8527,504,Fashion,290.87,330.08,0.12,2023-03-27 09:00:00
7381,612,Electronics,372.54,410.97,0.09,2023-03-27 10:00:00
1646,601,Fashion,121.24,178.95999999999998,0.32,2023-03-27 11:00:00
9789,447,Books,150.2,164.28,0.09,2023-03-27 12:00:00
9853,339,Fashion,286.91,320.70000000000005,0.11,2023-03-27 13:00:00
5330,669,Books,491.65,518.5799999999999,0.05,2023-03-27 14:00:00
8003,946,Home & Kitchen,112.66,138.88,0.19,2023-03-27 15:00:00
4537,794,Home & Kitchen,493.02,558.68,0.12,2023-03-27 16:00:00
5558,436,Books,358.6,400.11,0.1,2023-03-27 17:00:00
7579,125,Toys,413.91,435.17,0.05,2023-03-27 18:00:00
9474,508,Home & Kitchen,49.37,138.69,0.64,2023-03-27 19:00:00
5082,176,Toys,153.71,241.75,0.36,2023-03-27 20:00:00
5183,316,Books,33.58,120.51,0.72,2023-03-27 21:00:00
9652,427,Books,188.92,231.04,0.18,2023-03-27 22:00:00
4754,936,Home & Kitchen,490.74,501.15000000000003,0.02,2023-03-27 23:00:00
2724,873,Toys,57.11,72.25,0.21,2023-03-28 00:00:00
2376,122,Books,283.37,314.59000000000003,0.1,2023-03-28 01:00:00
9706,855,Home & Kitchen,8.0,33.9,0.76,2023-03-28 02:00:00
9894,769,Books,357.78,445.80999999999995,0.2,2023-03-28 03:00:00
2653,817,Fashion,102.61,201.31,0.49,2023-03-28 04:00:00
3066,409,Fashion,69.14,151.72,0.54,2023-03-28 05:00:00
1022,698,Home & Kitchen,171.82,246.16,0.3,2023-03-28 06:00:00
3460,366,Books,386.67,447.59000000000003,0.14,2023-03-28 07:00:00
6926,514,Home & Kitchen,57.77,135.91,0.57,2023-03-28 08:00:00
7251,745,Electronics,118.77,213.74,0.44,2023-03-28 09:00:00
8295,366,Home & Kitchen,9.19,71.32000000000001,0.87,2023-03-28 10:00:00
4300,432,Home & Kitchen,484.37,504.06,0.04,2023-03-28 11:00:00
7279,879,Fashion,298.11,318.68,0.06,2023-03-28 12:00:00
9553,549,Fashion,361.35,421.82000000000005,0.14,2023-03-28 13:00:00
8353,664,Books,327.43,364.11,0.1,2023-03-28 14:00:00
4727,710,Home & Kitchen,76.46,167.93,0.54,2023-03-28 15:00:00
7272,346,Home & Kitchen,299.5,362.61,0.17,2023-03-28 16:00:00
6995,135,Books,70.05,139.32,0.5,2023-03-28 17:00:00
1514,500,Toys,203.61,209.16000000000003,0.03,2023-03-28 18:00:00
1448,127,Books,286.64,339.03,0.15,2023-03-28 19:00:00
7019,319,Fashion,281.65,327.60999999999996,0.14,2023-03-28 20:00:00
6343,505,Fashion,63.94,136.0,0.53,2023-03-28 21:00:00
9033,713,Home & Kitchen,22.05,63.400000000000006,0.65,2023-03-28 22:00:00
3520,874,Fashion,400.13,497.9,0.2,2023-03-28 23:00:00
4081,370,Books,364.33,433.0,0.16,2023-03-29 00:00:00
2428,835,Home & Kitchen,45.5,113.19,0.6,2023-03-29 01:00:00
4967,750,Books,68.07,160.41,0.58,2023-03-29 02:00:00
7445,891,Books,446.83,546.37,0.18,2023-03-29 03:00:00
3159,610,Home & Kitchen,385.72,409.51000000000005,0.06,2023-03-29 04:00:00
6132,385,Toys,498.1,580.1,0.14,2023-03-29 05:00:00
3547,553,Fashion,130.72,151.14,0.14,2023-03-29 06:00:00
3979,861,Electronics,246.46,294.88,0.16,2023-03-29 07:00:00
3649,933,Electronics,122.05,136.57,0.11,2023-03-29 08:00:00
9505,416,Electronics,313.29,377.51,0.17,2023-03-29 09:00:00
4083,689,Fashion,62.13,111.64,0.44,2023-03-29 10:00:00
2037,396,Toys,67.99,132.72,0.49,2023-03-29 11:00:00
4489,437,Books,40.58,109.99,0.63,2023-03-29 12:00:00
8604,406,Home & Kitchen,348.33,412.18,0.15,2023-03-29 13:00:00
8544,527,Toys,249.57,282.5,0.12,2023-03-29 14:00:00
3634,450,Electronics,310.78,395.28999999999996,0.21,2023-03-29 15:00:00
4983,610,Fashion,440.25,497.65999999999997,0.12,2023-03-29 16:00:00
2778,624,Fashion,371.46,423.0,0.12,2023-03-29 17:00:00
8902,957,Home & Kitchen,233.55,332.32,0.3,2023-03-29 18:00:00
6110,591,Books,492.26,524.1899999999999,0.06,2023-03-29 19:00:00
6189,693,Toys,230.85,286.01,0.19,2023-03-29 20:00:00
8378,108,Toys,60.66,130.48,0.54,2023-03-29 21:00:00
2124,596,Toys,496.36,513.26,0.03,2023-03-29 22:00:00
1697,824,Books,16.3,54.95,0.7,2023-03-29 23:00:00
3179,659,Books,277.19,358.35,0.23,2023-03-30 00:00:00
6251,660,Books,158.0,185.49,0.15,2023-03-30 01:00:00
2929,920,Home & Kitchen,254.26,306.12,0.17,2023-03-30 02:00:00
2013,539,Fashion,281.56,346.47,0.19,2023-03-30 03:00:00
1226,651,Electronics,123.85,192.61,0.36,2023-03-30 04:00:00
8321,974,Books,280.65,354.84,0.21,2023-03-30 05:00:00
2828,891,Fashion,379.25,466.52,0.19,2023-03-30 06:00:00
8909,837,Books,136.92,179.23999999999998,0.24,2023-03-30 07:00:00
6588,207,Electronics,194.8,266.93,0.27,2023-03-30 08:00:00
3023,344,Books,137.78,212.34,0.35,2023-03-30 09:00:00
5966,354,Fashion,411.18,444.71000000000004,0.08,2023-03-30 10:00:00
6891,132,Home & Kitchen,363.87,460.85,0.21,2023-03-30 11:00:00
2080,122,Electronics,436.24,523.44,0.17,2023-03-30 12:00:00
6036,944,Fashion,89.17,121.71000000000001,0.27,2023-03-30 13:00:00
3563,665,Toys,41.42,110.55,0.63,2023-03-30 14:00:00
4292,920,Toys,64.09,137.28,0.53,2023-03-30 15:00:00
4586,148,Toys,84.7,130.69,0.35,2023-03-30 16:00:00
5431,561,Home & Kitchen,268.88,355.94,0.24,2023-03-30 17:00:00
7841,689,Books,485.6,556.1700000000001,0.13,2023-03-30 18:00:00
7643,435,Books,181.83,249.35000000000002,0.27,2023-03-30 19:00:00
4959,457,Books,479.46,505.44,0.05,2023-03-30 20:00:00
1161,221,Home & Kitchen,23.91,67.66,0.65,2023-03-30 21:00:00
1593,543,Toys,463.8,510.02,0.09,2023-03-30 22:00:00
4390,458,Books,94.67,169.37,0.44,2023-03-30 23:00:00
6997,701,Home & Kitchen,456.68,520.4300000000001,0.12,2023-03-31 00:00:00
7354,445,Home & Kitchen,32.83,45.989999999999995,0.29,2023-03-31 01:00:00
1663,292,Fashion,474.37,508.6,0.07,2023-03-31 02:00:00
1541,515,Books,104.4,154.34,0.32,2023-03-31 03:00:00
6433,476,Toys,154.84,229.82999999999998,0.33,2023-03-31 04:00:00
6093,562,Electronics,248.02,323.66,0.23,2023-03-31 05:00:00
1867,855,Home & Kitchen,193.46,245.06,0.21,2023-03-31 06:00:00
9623,760,Fashion,335.43,351.54,0.05,2023-03-31 07:00:00
6469,245,Electronics,487.53,520.36,0.06,2023-03-31 08:00:00
7256,577,Home & Kitchen,305.18,334.38,0.09,2023-03-31 09:00:00
2169,927,Fashion,362.14,441.34,0.18,2023-03-31 10:00:00
1830,989,Books,48.56,70.66,0.31,2023-03-31 11:00:00
2651,752,Fashion,315.77,364.94,0.13,2023-03-31 12:00:00
2136,507,Home & Kitchen,229.66,298.38,0.23,2023-03-31 13:00:00
3810,385,Books,443.46,540.11,0.18,2023-03-31 14:00:00
9667,997,Toys,197.16,297.09000000000003,0.34,2023-03-31 15:00:00
2019,950,Fashion,341.33,436.86,0.22,2023-03-31 16:00:00
6237,210,Electronics,117.94,191.17000000000002,0.38,2023-03-31 17:00:00
2283,719,Books,133.39,209.29999999999998,0.36,2023-03-31 18:00:00
1659,978,Books,191.18,268.3,0.29,2023-03-31 19:00:00
3010,892,Toys,155.51,242.45999999999998,0.36,2023-03-31 20:00:00
9590,149,Fashion,130.67,226.08999999999997,0.42,2023-03-31 21:00:00
2733,113,Electronics,29.59,76.93,0.62,2023-03-31 22:00:00
3125,233,Toys,419.19,463.76,0.1,2023-03-31 23:00:00
3171,687,Fashion,36.83,85.57,0.57,2023-04-01 00:00:00
9266,695,Electronics,444.25,511.93,0.13,2023-04-01 01:00:00
4471,442,Electronics,67.11,145.78,0.54,2023-04-01 02:00:00
6624,769,Home & Kitchen,37.3,125.0,0.7,2023-04-01 03:00:00
9691,385,Electronics,283.69,332.03,0.15,2023-04-01 04:00:00
9329,413,Fashion,253.71,293.23,0.13,2023-04-01 05:00:00
3097,705,Toys,248.16,346.58,0.28,2023-04-01 06:00:00
6068,396,Toys,289.38,316.40999999999997,0.09,2023-04-01 07:00:00
7397,705,Home & Kitchen,147.09,173.18,0.15,2023-04-01 08:00:00
3757,668,Fashion,333.16,406.12,0.18,2023-04-01 09:00:00
4920,263,Electronics,253.69,275.76,0.08,2023-04-01 10:00:00
9186,931,Home & Kitchen,170.7,213.64,0.2,2023-04-01 11:00:00
2900,596,Books,414.12,446.9,0.07,2023-04-01 12:00:00
3610,709,Fashion,365.22,386.25,0.05,2023-04-01 13:00:00
7900,115,Home & Kitchen,199.84,259.91,0.23,2023-04-01 14:00:00
2449,443,Toys,424.57,465.05,0.09,2023-04-01 15:00:00
9738,177,Home & Kitchen,460.53,509.43999999999994,0.1,2023-04-01 16:00:00
6017,445,Books,270.75,294.36,0.08,2023-04-01 17:00:00
8999,171,Fashion,111.4,189.35000000000002,0.41,2023-04-01 18:00:00
7052,369,Home & Kitchen,458.32,493.21999999999997,0.07,2023-04-01 19:00:00
3096,386,Electronics,98.79,136.35000000000002,0.28,2023-04-01 20:00:00
9895,165,Fashion,28.97,57.92,0.5,2023-04-01 21:00:00
7404,979,Home & Kitchen,167.11,213.38000000000002,0.22,2023-04-01 22:00:00
4331,167,Home & Kitchen,364.85,413.89000000000004,0.12,2023-04-01 23:00:00
8462,292,Fashion,462.02,517.34,0.11,2023-04-02 00:00:00
6105,154,Toys,320.46,417.38,0.23,2023-04-02 01:00:00
3978,478,Electronics,476.16,567.11,0.16,2023-04-02 02:00:00
3839,267,Fashion,50.72,113.61,0.55,2023-04-02 03:00:00
4384,508,Electronics,35.07,43.769999999999996,0.2,2023-04-02 04:00:00
1685,607,Electronics,304.08,367.24,0.17,2023-04-02 05:00:00
8531,636,Fashion,483.23,496.75,0.03,2023-04-02 06:00:00
5283,742,Home & Kitchen,253.85,326.33,0.22,2023-04-02 07:00:00
8736,936,Toys,30.5,72.56,0.58,2023-04-02 08:00:00
8710,201,Electronics,114.5,199.07999999999998,0.42,2023-04-02 09:00:00
2619,985,Electronics,126.17,220.71,0.43,2023-04-02 10:00:00
7868,893,Home & Kitchen,172.24,216.87,0.21,2023-04-02 11:00:00
2431,907,Fashion,26.58,75.33,0.65,2023-04-02 12:00:00
5713,905,Toys,452.92,513.98,0.12,2023-04-02 13:00:00
5998,521,Electronics,260.2,283.93,0.08,2023-04-02 14:00:00
1162,874,Electronics,337.11,430.21000000000004,0.22,2023-04-02 15:00:00
2974,577,Fashion,38.25,84.38,0.55,2023-04-02 16:00:00
4291,219,Home & Kitchen,31.79,52.64,0.4,2023-04-02 17:00:00
9461,842,Books,295.3,372.76,0.21,2023-04-02 18:00:00
1631,390,Home & Kitchen,444.21,470.03,0.05,2023-04-02 19:00:00
1905,587,Electronics,266.6,285.24,0.07,2023-04-02 20:00:00
3014,260,Electronics,439.52,497.99,0.12,2023-04-02 21:00:00
8896,772,Toys,406.44,475.23,0.14,2023-04-02 22:00:00
1204,177,Home & Kitchen,42.55,101.66,0.58,2023-04-02 23:00:00
1581,137,Books,104.97,172.34,0.39,2023-04-03 00:00:00
6675,493,Toys,330.57,346.54,0.05,2023-04-03 01:00:00
6347,540,Books,224.53,274.75,0.18,2023-04-03 02:00:00
3643,639,Toys,148.9,187.82,0.21,2023-04-03 03:00:00
9017,561,Home & Kitchen,212.22,309.69,0.31,2023-04-03 04:00:00
3297,711,Electronics,225.37,235.08,0.04,2023-04-03 05:00:00
1874,393,Books,455.72,489.06000000000006,0.07,2023-04-03 06:00:00
6560,499,Home & Kitchen,56.21,150.69,0.63,2023-04-03 07:00:00
1689,735,Books,143.47,241.9,0.41,2023-04-03 08:00:00
5000,191,Home & Kitchen,271.09,354.46,0.24,2023-04-03 09:00:00
1671,866,Toys,350.65,362.87,0.03,2023-04-03 10:00:00
8927,708,Home & Kitchen,317.17,375.5,0.16,2023-04-03 11:00:00
2171,105,Toys,471.11,514.12,0.08,2023-04-03 12:00:00
6591,780,Electronics,398.83,480.44,0.17,2023-04-03 13:00:00
7342,994,Toys,280.75,290.98,0.04,2023-04-03 14:00:00
2449,370,Fashion,111.27,135.0,0.18,2023-04-03 15:00:00
3539,719,Electronics,228.18,279.65,0.18,2023-04-03 16:00:00
4959,998,Home & Kitchen,348.22,368.20000000000005,0.05,2023-04-03 17:00:00
7285,910,Home & Kitchen,419.79,490.6,0.14,2023-04-03 18:00:00
6432,658,Fashion,480.07,563.04,0.15,2023-04-03 19:00:00
5260,198,Home & Kitchen,304.7,376.63,0.19,2023-04-03 20:00:00
3361,625,Electronics,265.83,312.65999999999997,0.15,2023-04-03 21:00:00
7164,293,Electronics,13.76,102.21000000000001,0.87,2023-04-03 22:00:00
4670,256,Toys,40.69,58.769999999999996,0.31,2023-04-03 23:00:00
2753,765,Books,82.27,112.0,0.27,2023-04-04 00:00:00
9100,214,Home & Kitchen,32.11,83.62,0.62,2023-04-04 01:00:00
2938,495,Fashion,203.43,214.26000000000002,0.05,2023-04-04 02:00:00
9562,869,Electronics,171.75,185.84,0.08,2023-04-04 03:00:00
6976,756,Electronics,320.49,363.25,0.12,2023-04-04 04:00:00
7588,902,Electronics,270.15,364.82,0.26,2023-04-04 05:00:00
9616,621,Books,300.01,391.31,0.23,2023-04-04 06:00:00
7304,979,Books,238.63,287.9,0.17,2023-04-04 07:00:00
8345,313,Home & Kitchen,142.48,160.98999999999998,0.11,2023-04-04 08:00:00
8875,844,Fashion,476.65,498.57,0.04,2023-04-04 09:00:00
7633,782,Books,47.77,88.64,0.46,2023-04-04 10:00:00
1597,632,Toys,469.75,494.71,0.05,2023-04-04 11:00:00
4062,114,Books,159.06,171.94,0.07,2023-04-04 12:00:00
3336,518,Electronics,258.77,327.78,0.21,2023-04-04 13:00:00
1572,467,Fashion,58.88,119.12,0.51,2023-04-04 14:00:00
8521,737,Home & Kitchen,40.11,72.78,0.45,2023-04-04 15:00:00
7171,952,Books,217.62,296.62,0.27,2023-04-04 16:00:00
8097,952,Electronics,372.14,450.86,0.17,2023-04-04 17:00:00
3090,312,Toys,138.34,189.99,0.27,2023-04-04 18:00:00
7566,799,Toys,283.36,297.53000000000003,0.05,2023-04-04 19:00:00
5624,783,Home & Kitchen,142.93,235.18,0.39,2023-04-04 20:00:00
2633,858,Home & Kitchen,197.36,265.88,0.26,2023-04-04 21:00:00
2517,104,Books,453.69,482.15999999999997,0.06,2023-04-04 22:00:00
4648,330,Home & Kitchen,428.64,491.63,0.13,2023-04-04 23:00:00
2537,300,Electronics,260.43,303.91,0.14,2023-04-05 00:00:00
4137,984,Electronics,122.86,188.22,0.35,2023-04-05 01:00:00
7985,501,Electronics,100.63,150.65,0.33,2023-04-05 02:00:00
1097,248,Books,477.27,528.39,0.1,2023-04-05 03:00:00
4750,683,Books,105.34,180.25,0.42,2023-04-05 04:00:00
9535,591,Home & Kitchen,405.04,468.34000000000003,0.14,2023-04-05 05:00:00
9174,325,Books,187.64,200.23999999999998,0.06,2023-04-05 06:00:00
9103,685,Electronics,492.9,504.10999999999996,0.02,2023-04-05 07:00:00
6413,918,Fashion,187.24,221.22,0.15,2023-04-05 08:00:00
5666,268,Electronics,179.0,224.87,0.2,2023-04-05 09:00:00
1610,860,Fashion,320.54,351.69,0.09,2023-04-05 10:00:00
2727,891,Home & Kitchen,480.95,547.84,0.12,2023-04-05 11:00:00
2854,251,Toys,488.22,511.76000000000005,0.05,2023-04-05 12:00:00
6055,323,Books,355.07,426.96,0.17,2023-04-05 13:00:00
3324,603,Books,378.53,456.97999999999996,0.17,2023-04-05 14:00:00
6774,836,Electronics,283.88,300.69,0.06,2023-04-05 15:00:00
7519,649,Electronics,379.11,445.94,0.15,2023-04-05 16:00:00
2749,143,Fashion,430.59,526.93,0.18,2023-04-05 17:00:00
1781,796,Books,245.62,268.94,0.09,2023-04-05 18:00:00
8548,603,Home & Kitchen,311.83,403.21,0.23,2023-04-05 19:00:00
7823,340,Electronics,270.97,333.54,0.19,2023-04-05 20:00:00
3105,942,Books,283.42,344.56,0.18,2023-04-05 21:00:00
4867,450,Toys,445.57,455.5,0.02,2023-04-05 22:00:00
8193,821,Fashion,181.03,257.12,0.3,2023-04-05 23:00:00
5976,122,Electronics,108.05,158.49,0.32,2023-04-06 00:00:00
3113,735,Electronics,230.86,304.37,0.24,2023-04-06 01:00:00
6879,697,Home & Kitchen,108.0,189.87,0.43,2023-04-06 02:00:00
4970,142,Electronics,251.71,306.47,0.18,2023-04-06 03:00:00
8264,565,Books,452.24,482.29,0.06,2023-04-06 04:00:00
2577,139,Books,310.63,329.08,0.06,2023-04-06 05:00:00
3274,402,Books,428.44,448.69,0.05,2023-04-06 06:00:00
5869,780,Toys,87.26,174.62,0.5,2023-04-06 07:00:00
7744,274,Toys,450.93,467.67,0.04,2023-04-06 08:00:00
3426,631,Electronics,302.88,344.43,0.12,2023-04-06 09:00:00
6546,560,Toys,20.72,57.48,0.64,2023-04-06 10:00:00
7852,720,Toys,318.39,405.61,0.22,2023-04-06 11:00:00
3551,292,Home & Kitchen,475.94,526.32,0.1,2023-04-06 12:00:00
7411,343,Toys,44.19,143.85,0.69,2023-04-06 13:00:00
1007,935,Fashion,293.32,368.34,0.2,2023-04-06 14:00:00
9087,379,Fashion,458.16,544.0,0.16,2023-04-06 15:00:00
3555,839,Fashion,9.8,24.17,0.59,2023-04-06 16:00:00
1475,135,Electronics,317.3,346.34000000000003,0.08,2023-04-06 17:00:00
6416,656,Books,240.08,257.95,0.07,2023-04-06 18:00:00
9676,997,Home & Kitchen,176.76,225.79999999999998,0.22,2023-04-06 19:00:00
8239,639,Electronics,315.63,388.87,0.19,2023-04-06 20:00:00
7710,253,Books,31.09,52.15,0.4,2023-04-06 21:00:00
6000,122,Home & Kitchen,377.77,395.14,0.04,2023-04-06 22:00:00
5654,818,Home & Kitchen,7.22,70.61,0.9,2023-04-06 23:00:00
9078,190,Home & Kitchen,156.93,183.81,0.15,2023-04-07 00:00:00
7063,489,Fashion,254.46,305.0,0.17,2023-04-07 01:00:00
3285,458,Fashion,191.63,201.49,0.05,2023-04-07 02:00:00
6223,649,Fashion,157.2,226.85999999999999,0.31,2023-04-07 03:00:00
7971,327,Home & Kitchen,416.26,472.69,0.12,2023-04-07 04:00:00
4525,301,Home & Kitchen,467.74,534.25,0.12,2023-04-07 05:00:00
3822,449,Fashion,437.49,468.65000000000003,0.07,2023-04-07 06:00:00
5943,920,Home & Kitchen,263.6,295.07000000000005,0.11,2023-04-07 07:00:00
7530,865,Fashion,442.66,523.79,0.15,2023-04-07 08:00:00
1258,137,Fashion,460.83,534.09,0.14,2023-04-07 09:00:00
1282,832,Fashion,207.57,267.64,0.22,2023-04-07 10:00:00
2898,599,Books,145.31,209.98000000000002,0.31,2023-04-07 11:00:00
5135,798,Home & Kitchen,53.64,67.57,0.21,2023-04-07 12:00:00
7629,142,Electronics,242.15,328.49,0.26,2023-04-07 13:00:00
4200,970,Fashion,473.42,551.5600000000001,0.14,2023-04-07 14:00:00
6110,725,Electronics,282.65,343.75,0.18,2023-04-07 15:00:00
8167,871,Books,335.44,427.71,0.22,2023-04-07 16:00:00
1612,616,Home & Kitchen,60.88,81.9,0.26,2023-04-07 17:00:00
1687,167,Fashion,76.04,146.27,0.48,2023-04-07 18:00:00
4690,839,Fashion,234.91,331.39,0.29,2023-04-07 19:00:00
9804,222,Fashion,475.88,510.33,0.07,2023-04-07 20:00:00
3307,784,Electronics,183.59,190.04,0.03,2023-04-07 21:00:00
8133,435,Books,439.35,514.1600000000001,0.15,2023-04-07 22:00:00
7509,252,Home & Kitchen,64.54,70.2,0.08,2023-04-07 23:00:00
6906,878,Books,310.42,398.31,0.22,2023-04-08 00:00:00
3591,768,Fashion,302.3,312.65000000000003,0.03,2023-04-08 01:00:00
8183,261,Books,430.64,497.65,0.13,2023-04-08 02:00:00
6248,313,Electronics,6.64,47.47,0.86,2023-04-08 03:00:00
9766,475,Toys,99.02,123.34,0.2,2023-04-08 04:00:00
6108,542,Toys,113.75,204.07999999999998,0.44,2023-04-08 05:00:00
4604,522,Home & Kitchen,475.23,551.12,0.14,2023-04-08 06:00:00
1669,637,Home & Kitchen,81.08,118.42,0.32,2023-04-08 07:00:00
5364,903,Books,23.3,55.29,0.58,2023-04-08 08:00:00
8329,800,Home & Kitchen,269.56,344.48,0.22,2023-04-08 09:00:00
2283,733,Electronics,266.64,351.11,0.24,2023-04-08 10:00:00
1923,329,Fashion,422.8,495.81,0.15,2023-04-08 11:00:00
2125,158,Fashion,474.69,540.49,0.12,2023-04-08 12:00:00
2529,195,Books,271.58,298.22999999999996,0.09,2023-04-08 13:00:00
9438,361,Fashion,465.35,551.37,0.16,2023-04-08 14:00:00
4711,453,Books,363.95,440.16999999999996,0.17,2023-04-08 15:00:00
9004,411,Home & Kitchen,135.96,190.10000000000002,0.28,2023-04-08 16:00:00
7274,235,Home & Kitchen,464.57,518.17,0.1,2023-04-08 17:00:00
4864,961,Electronics,335.38,394.45,0.15,2023-04-08 18:00:00
8833,894,Fashion,209.98,293.66999999999996,0.28,2023-04-08 19:00:00
7788,572,Electronics,341.72,417.23,0.18,2023-04-08 20:00:00
1226,731,Toys,203.65,289.99,0.3,2023-04-08 21:00:00
1264,529,Electronics,61.52,114.71000000000001,0.46,2023-04-08 22:00:00
1645,636,Books,360.89,425.23,0.15,2023-04-08 23:00:00
8544,953,Books,412.92,499.1,0.17,2023-04-09 00:00:00
6569,245,Electronics,365.76,392.83,0.07,2023-04-09 01:00:00
3990,623,Home & Kitchen,118.41,165.59,0.28,2023-04-09 02:00:00
3504,186,Toys,478.53,542.49,0.12,2023-04-09 03:00:00
1587,208,Electronics,17.5,109.44,0.84,2023-04-09 04:00:00
5079,522,Home & Kitchen,169.68,176.18,0.04,2023-04-09 05:00:00
4348,444,Electronics,133.75,158.94,0.16,2023-04-09 06:00:00
7299,365,Fashion,28.82,56.09,0.49,2023-04-09 07:00:00
4831,833,Books,205.84,241.87,0.15,2023-04-09 08:00:00
9381,685,Fashion,313.44,345.21,0.09,2023-04-09 09:00:00
2715,593,Fashion,441.86,502.92,0.12,2023-04-09 10:00:00
7450,432,Toys,494.9,584.03,0.15,2023-04-09 11:00:00
6433,921,Home & Kitchen,405.0,470.51,0.14,2023-04-09 12:00:00
2098,512,Books,237.0,264.95,0.11,2023-04-09 13:00:00
8096,713,Fashion,363.23,450.29,0.19,2023-04-09 14:00:00
3326,748,Books,422.59,487.63,0.13,2023-04-09 15:00:00
7416,290,Home & Kitchen,235.33,261.13,0.1,2023-04-09 16:00:00
7980,241,Electronics,393.6,432.96000000000004,0.09,2023-04-09 17:00:00
7763,968,Fashion,243.91,323.96,0.25,2023-04-09 18:00:00
2674,172,Home & Kitchen,196.32,271.52,0.28,2023-04-09 19:00:00
8950,939,Books,265.41,325.19000000000005,0.18,2023-04-09 20:00:00
9915,266,Home & Kitchen,339.55,358.3,0.05,2023-04-09 21:00:00
7049,267,Electronics,364.81,446.12,0.18,2023-04-09 22:00:00
2089,665,Home & Kitchen,181.58,215.8,0.16,2023-04-09 23:00:00
5578,358,Books,287.8,366.1,0.21,2023-04-10 00:00:00
1155,538,Fashion,455.39,521.91,0.13,2023-04-10 01:00:00
2958,210,Fashion,488.27,518.37,0.06,2023-04-10 02:00:00
7344,843,Toys,117.49,142.67,0.18,2023-04-10 03:00:00
6779,772,Books,100.45,117.89,0.15,2023-04-10 04:00:00
7144,963,Toys,339.96,367.94,0.08,2023-04-10 05:00:00
6063,938,Toys,210.27,230.26000000000002,0.09,2023-04-10 06:00:00
4830,630,Electronics,16.99,80.61,0.79,2023-04-10 07:00:00
9831,389,Books,176.7,238.57999999999998,0.26,2023-04-10 08:00:00
7659,661,Fashion,404.34,465.03,0.13,2023-04-10 09:00:00
1441,609,Books,399.73,465.71000000000004,0.14,2023-04-10 10:00:00
7040,274,Electronics,249.87,332.27,0.25,2023-04-10 11:00:00
6925,401,Books,238.93,330.72,0.28,2023-04-10 12:00:00
8358,795,Books,291.86,318.75,0.08,2023-04-10 13:00:00
5628,284,Toys,113.6,174.44,0.35,2023-04-10 14:00:00
7370,438,Books,265.39,277.83,0.04,2023-04-10 15:00:00
1948,609,Toys,10.47,26.880000000000003,0.61,2023-04-10 16:00:00
9179,918,Toys,240.4,307.56,0.22,2023-04-10 17:00:00
7115,409,Home & Kitchen,171.35,222.57999999999998,0.23,2023-04-10 18:00:00
1459,606,Electronics,339.06,416.1,0.19,2023-04-10 19:00:00
8568,445,Toys,320.99,366.43,0.12,2023-04-10 20:00:00
5646,180,Books,193.51,210.63,0.08,2023-04-10 21:00:00
